company_id,company_size,employee_count,monthly_hiring_volume,industry,region
5479,SMB,161,4,Tech,US
5480,SMB,279,4,Tech,US
5481,SMB,205,7,Tech,US
5482,SMB,154,3,Tech,US
5483,SMB,379,6,Tech,US
5484,SMB,404,4,Tech,US
5485,SMB,480,5,Tech,US
5486,SMB,319,6,Tech,US
5487,SMB,94,3,Tech,US
5488,SMB,212,4,Tech,US
5489,SMB,380,7,Tech,US
5490,SMB,218,5,Tech,US
5491,SMB,334,4,Tech,US
5492,SMB,69,4,Tech,US
5493,SMB,482,4,Tech,US
5494,SMB,153,4,Tech,US
5495,SMB,235,4,Tech,US
5496,SMB,463,3,Tech,US
5497,SMB,496,7,Tech,US
5498,SMB,68,6,Tech,US
5499,SMB,185,5,Tech,US
5500,SMB,285,3,Tech,US
5501,SMB,277,3,Tech,US
5502,SMB,191,5,Tech,US
5503,SMB,58,7,Tech,US
5504,SMB,214,5,Tech,US
5505,SMB,325,5,Tech,US
5506,SMB,102,5,Tech,US
5507,SMB,485,6,Tech,US
5508,SMB,204,6,Tech,US
5509,SMB,473,6,Tech,US
5510,SMB,97,5,Tech,US
5511,SMB,262,6,Tech,US
5512,SMB,389,6,Tech,US
5513,SMB,373,5,Tech,US
5514,SMB,254,7,Tech,US
5515,SMB,122,6,Tech,US
5516,SMB,125,3,Tech,US
5517,SMB,126,4,Tech,US
5518,SMB,151,4,Tech,US
5519,SMB,382,6,Tech,US
5520,SMB,363,5,Tech,US
5521,SMB,137,5,Tech,US
5522,SMB,418,7,Tech,US
5523,SMB,126,4,Tech,US
5524,SMB,77,7,Tech,US
5525,SMB,115,4,Tech,US
5526,SMB,431,7,Tech,US
5527,SMB,107,3,Tech,US
5528,SMB,274,7,Tech,US
5529,SMB,417,6,Tech,US
5530,SMB,192,3,Tech,US
5531,SMB,450,7,Tech,US
5532,SMB,495,5,Tech,US
5533,SMB,352,4,Tech,US
5534,SMB,258,5,Tech,US
5535,SMB,313,6,Tech,US
5536,SMB,52,7,Tech,US
5537,SMB,317,6,Tech,US
5538,SMB,65,5,Tech,US
5539,SMB,226,5,Tech,US
5540,SMB,98,5,Tech,US
5541,SMB,295,3,Tech,US
5542,SMB,335,5,Tech,US
5543,SMB,381,4,Tech,US
5544,SMB,304,6,Tech,US
5545,SMB,328,3,Tech,US
5546,SMB,350,6,Tech,US
5547,SMB,283,3,Tech,US
5548,SMB,295,6,Tech,US
5549,SMB,124,7,Tech,US
5550,SMB,272,3,Tech,US
5551,SMB,101,3,Tech,US
5552,SMB,388,4,Tech,US
5553,SMB,199,6,Tech,US
5554,SMB,82,3,Tech,US
5555,SMB,95,3,Tech,US
5556,SMB,403,3,Tech,US
5557,SMB,392,7,Tech,US
5558,SMB,104,7,Tech,US
5559,SMB,394,7,Tech,US
5560,SMB,165,7,Tech,US
5561,SMB,320,3,Tech,US
5562,SMB,199,5,Tech,US
5563,SMB,151,6,Tech,US
5564,SMB,259,3,Tech,US
5565,SMB,387,5,Tech,US
5566,SMB,59,3,Tech,US
5567,SMB,160,3,Tech,US
5568,SMB,268,3,Tech,US
5569,SMB,332,5,Tech,US
5570,SMB,162,7,Tech,US
5571,SMB,120,5,Tech,US
5572,SMB,106,7,Tech,US
5573,SMB,320,5,Tech,US
5574,SMB,160,7,Tech,US
5575,SMB,424,6,Tech,US
5576,SMB,207,6,Tech,US
5577,SMB,470,5,Tech,US
5578,SMB,378,4,Tech,US
5579,SMB,90,4,Tech,US
5580,SMB,179,5,Tech,US
5581,SMB,449,3,Tech,US
5582,SMB,62,6,Tech,US
5583,SMB,460,5,Tech,US
5584,SMB,369,6,Tech,US
5585,SMB,258,6,Tech,US
5586,SMB,242,4,Tech,US
5587,SMB,240,5,Tech,US
5588,SMB,442,7,Tech,US
5589,SMB,217,7,Tech,US
5590,SMB,256,5,Tech,US
5591,SMB,349,6,Tech,US
5592,SMB,466,6,Tech,US
5593,SMB,292,3,Tech,US
5594,SMB,59,6,Tech,US
5595,SMB,197,3,Tech,US
5596,SMB,414,6,Tech,US
5597,SMB,189,4,Tech,US
5598,SMB,143,6,Tech,US
5599,SMB,278,6,Tech,US
5600,SMB,74,6,Tech,US
5601,SMB,454,3,Tech,US
5602,SMB,60,3,Tech,US
5603,SMB,175,4,Tech,US
5604,SMB,239,3,Tech,US
5605,SMB,404,6,Tech,US
5606,SMB,401,3,Tech,US
5607,SMB,63,3,Tech,US
5608,SMB,258,3,Tech,US
5609,SMB,492,7,Tech,US
5610,SMB,438,3,Tech,US
5611,SMB,196,3,Tech,US
5612,SMB,167,4,Tech,US
5613,SMB,193,3,Tech,US
5614,SMB,435,3,Tech,US
5615,SMB,395,4,Tech,US
5616,SMB,394,4,Tech,US
5617,SMB,480,6,Tech,US
5618,SMB,319,7,Tech,US
5619,SMB,201,5,Tech,US
5620,SMB,121,4,Tech,US
5621,SMB,435,5,Tech,US
5622,SMB,123,5,Tech,US
5623,SMB,264,3,Tech,US
5624,SMB,377,6,Tech,US
5625,SMB,72,6,Tech,US
5626,SMB,447,7,Tech,US
5627,SMB,411,7,Tech,US
5628,SMB,370,6,Tech,US
5629,SMB,433,3,Tech,US
5630,SMB,418,4,Tech,US
5631,SMB,386,6,Tech,US
5632,SMB,256,7,Tech,US
5633,SMB,243,6,Tech,US
5634,SMB,452,7,Tech,US
5635,SMB,137,5,Tech,US
5636,SMB,236,4,Tech,US
5637,SMB,346,5,Tech,US
5638,SMB,493,3,Tech,US
5639,SMB,101,6,Tech,US
5640,SMB,114,3,Tech,US
5641,SMB,400,6,Tech,US
5642,SMB,187,7,Tech,US
5643,SMB,303,7,Tech,US
5644,SMB,259,3,Tech,US
5645,SMB,119,6,Tech,US
5646,SMB,102,6,Tech,US
5647,SMB,424,4,Tech,US
5648,SMB,103,6,Tech,US
5649,SMB,384,4,Tech,US
5650,SMB,154,4,Tech,US
5651,SMB,59,7,Tech,US
5652,SMB,344,6,Tech,US
5653,SMB,207,7,Tech,US
5654,SMB,168,5,Tech,US
5655,SMB,291,5,Tech,US
5656,SMB,262,6,Tech,US
5657,SMB,150,6,Tech,US
5658,SMB,373,3,Tech,US
5659,SMB,280,4,Tech,US
5660,SMB,430,6,Tech,US
5661,SMB,328,7,Tech,US
5662,SMB,366,6,Tech,US
5663,SMB,457,5,Tech,US
5664,SMB,491,4,Tech,US
5665,SMB,271,3,Tech,US
5666,SMB,65,3,Tech,US
5667,SMB,106,4,Tech,US
5668,SMB,412,4,Tech,US
5669,SMB,376,4,Tech,US
5670,SMB,139,4,Tech,US
5671,SMB,284,3,Tech,US
5672,SMB,414,3,Tech,US
5673,SMB,336,3,Tech,US
5674,SMB,318,4,Tech,US
5675,SMB,180,5,Tech,US
5676,SMB,326,6,Tech,US
5677,SMB,339,3,Tech,US
5678,SMB,212,7,Tech,US
5679,SMB,402,6,Tech,US
5680,SMB,132,3,Tech,US
5681,SMB,461,7,Tech,US
5682,SMB,167,4,Tech,US
5683,SMB,241,5,Tech,US
5684,SMB,156,6,Tech,US
5685,SMB,122,7,Tech,US
5686,SMB,403,4,Tech,US
5687,SMB,259,6,Tech,US
5688,SMB,174,5,Tech,US
5689,SMB,122,5,Tech,US
5690,SMB,358,5,Tech,US
5691,SMB,247,6,Tech,US
5692,SMB,235,7,Tech,US
5693,SMB,62,5,Tech,US
5694,SMB,125,5,Tech,US
5695,SMB,324,7,Tech,US
5696,SMB,268,4,Tech,US
5697,SMB,260,4,Tech,US
5698,SMB,222,6,Tech,US
5699,SMB,287,4,Tech,US
5700,SMB,405,4,Tech,US
5701,SMB,462,3,Tech,US
5702,SMB,117,6,Tech,US
5703,SMB,110,5,Tech,US
5704,SMB,398,6,Tech,US
5705,SMB,379,3,Tech,US
5706,SMB,372,4,Tech,US
5707,SMB,138,3,Tech,US
5708,SMB,247,4,Tech,US
5709,SMB,249,5,Tech,US
5710,SMB,76,3,Tech,US
5711,SMB,195,3,Tech,US
5712,SMB,238,5,Tech,US
5713,SMB,245,3,Tech,US
5714,SMB,214,5,Tech,US
5715,SMB,320,4,Tech,US
5716,SMB,388,4,Tech,US
5717,SMB,408,4,Tech,US
5718,SMB,151,3,Tech,US
5719,SMB,218,5,Tech,US
5720,SMB,335,7,Tech,US
5721,SMB,424,5,Tech,US
5722,SMB,336,6,Tech,US
5723,SMB,299,4,Tech,US
5724,SMB,72,7,Tech,US
5725,SMB,345,3,Tech,US
5726,SMB,405,5,Tech,US
5727,SMB,252,7,Tech,US
5728,SMB,362,3,Tech,US
5729,SMB,293,5,Tech,US
5730,SMB,96,3,Tech,US
5731,SMB,128,7,Tech,US
5732,SMB,444,6,Tech,US
5733,SMB,414,4,Tech,US
5734,SMB,391,6,Tech,US
5735,SMB,329,7,Tech,US
5736,SMB,122,4,Tech,US
5737,SMB,309,3,Tech,US
5738,SMB,95,4,Tech,US
5739,SMB,92,3,Tech,US
5740,SMB,398,6,Tech,US
5741,SMB,59,3,Tech,US
5742,SMB,236,6,Tech,US
5743,SMB,109,3,Tech,US
5744,SMB,436,4,Tech,US
5745,SMB,266,4,Tech,US
5746,SMB,73,6,Tech,US
5747,SMB,163,5,Tech,US
5748,SMB,214,5,Tech,US
5749,SMB,216,4,Tech,US
5750,SMB,114,6,Tech,US
5751,SMB,206,3,Tech,US
5752,SMB,306,5,Tech,US
5753,SMB,355,5,Tech,US
5754,SMB,123,5,Tech,US
5755,SMB,111,3,Tech,US
5756,SMB,213,4,Tech,US
5757,SMB,289,7,Tech,US
5758,SMB,190,3,Tech,US
5759,SMB,188,5,Tech,US
5760,SMB,119,3,Tech,US
5761,SMB,167,7,Tech,US
5762,SMB,263,7,Tech,US
5763,SMB,224,5,Tech,US
5764,SMB,419,6,Tech,US
5765,SMB,177,4,Tech,US
5766,SMB,374,4,Tech,US
5767,SMB,341,4,Tech,US
5768,SMB,113,4,Tech,US
5769,SMB,97,4,Tech,US
5770,SMB,386,7,Tech,US
5771,SMB,109,7,Tech,US
5772,SMB,306,3,Tech,US
5773,SMB,288,3,Tech,US
5774,SMB,87,3,Tech,US
5775,SMB,459,7,Tech,US
5776,SMB,108,6,Tech,US
5777,SMB,466,7,Tech,US
5778,SMB,432,3,Tech,US
5779,SMB,207,3,Tech,US
5780,SMB,482,3,Tech,US
5781,SMB,480,3,Tech,US
5782,SMB,317,7,Tech,US
5783,SMB,265,3,Tech,US
5784,SMB,498,3,Tech,US
5785,SMB,306,4,Tech,US
5786,SMB,283,5,Tech,US
5787,SMB,98,5,Tech,US
5788,SMB,365,5,Tech,US
5789,SMB,462,4,Tech,US
5790,SMB,51,3,Tech,US
5791,SMB,489,3,Tech,US
5792,SMB,493,6,Tech,US
5793,SMB,110,3,Tech,US
5794,SMB,98,6,Tech,US
5795,SMB,493,6,Tech,US
5796,SMB,483,5,Tech,US
5797,SMB,92,3,Tech,US
5798,SMB,99,6,Tech,US
5799,SMB,227,7,Tech,US
5800,SMB,95,4,Tech,US
5801,SMB,320,3,Tech,US
5802,SMB,385,5,Tech,US
5803,SMB,296,6,Tech,US
5804,SMB,279,7,Tech,US
5805,SMB,241,4,Tech,US
5806,SMB,114,3,Tech,US
5807,SMB,263,6,Tech,US
5808,SMB,450,3,Tech,US
5809,SMB,110,5,Tech,US
5810,SMB,76,4,Tech,US
5811,SMB,110,4,Tech,US
5812,SMB,80,5,Tech,US
5813,SMB,61,3,Tech,US
5814,SMB,286,5,Tech,US
5815,SMB,230,7,Tech,US
5816,SMB,95,7,Tech,US
5817,SMB,129,6,Tech,US
5818,SMB,357,3,Tech,US
5819,SMB,208,5,Tech,US
5820,SMB,161,6,Tech,US
5821,SMB,341,3,Tech,US
5822,SMB,380,5,Tech,US
5823,SMB,410,7,Tech,US
5824,SMB,92,5,Tech,US
5825,SMB,332,7,Tech,US
5826,SMB,351,3,Tech,US
5827,SMB,84,6,Tech,US
5828,SMB,385,7,Tech,US
5829,SMB,459,3,Tech,US
5830,SMB,277,5,Tech,US
5831,SMB,171,3,Tech,US
5832,SMB,222,4,Tech,US
5833,SMB,199,4,Tech,US
5834,SMB,112,6,Tech,US
5835,SMB,498,6,Tech,US
5836,SMB,405,5,Tech,US
5837,SMB,470,4,Tech,US
5838,SMB,450,7,Tech,US
5839,SMB,494,3,Tech,US
5840,SMB,238,5,Tech,US
5841,SMB,51,4,Tech,US
5842,SMB,413,5,Tech,US
5843,SMB,175,4,Tech,US
5844,SMB,254,3,Tech,US
5845,SMB,386,5,Tech,US
5846,SMB,207,6,Tech,US
5847,SMB,190,5,Tech,US
5848,SMB,56,3,Tech,US
5849,SMB,103,4,Tech,US
5850,SMB,110,4,Tech,US
5851,SMB,227,4,Tech,US
5852,SMB,252,3,Tech,US
5853,SMB,129,5,Tech,US
5854,SMB,466,7,Tech,US
5855,SMB,225,6,Tech,US
5856,SMB,486,5,Tech,US
5857,SMB,324,3,Tech,US
5858,SMB,172,4,Tech,US
5859,SMB,183,5,Tech,US
5860,SMB,354,3,Tech,US
5861,SMB,99,3,Tech,US
5862,SMB,144,6,Tech,US
5863,SMB,72,7,Tech,US
5864,SMB,284,6,Tech,US
5865,SMB,108,6,Tech,US
5866,SMB,308,4,Tech,US
5867,SMB,265,3,Tech,US
5868,SMB,194,4,Tech,US
5869,SMB,360,7,Tech,US
5870,SMB,306,7,Tech,US
5871,SMB,70,6,Tech,US
5872,SMB,387,5,Tech,US
5873,SMB,485,5,Tech,US
5874,SMB,162,6,Tech,US
5875,SMB,209,4,Tech,US
5876,SMB,369,7,Tech,US
5877,SMB,117,4,Tech,US
5878,SMB,77,7,Tech,US
5879,SMB,165,5,Tech,US
5880,SMB,230,6,Tech,US
5881,SMB,128,3,Tech,US
5882,SMB,157,5,Tech,US
5883,SMB,123,4,Tech,US
5884,SMB,233,4,Tech,US
5885,SMB,178,5,Tech,US
5886,SMB,369,7,Tech,US
5887,SMB,235,5,Tech,US
5888,SMB,50,5,Tech,US
5889,SMB,116,7,Tech,US
5890,SMB,334,3,Tech,US
5891,SMB,466,6,Tech,US
5892,SMB,238,7,Tech,US
5893,SMB,427,4,Tech,US
5894,SMB,437,3,Tech,US
5895,SMB,319,4,Tech,US
5896,SMB,268,3,Tech,US
5897,SMB,455,5,Tech,US
5898,SMB,390,3,Tech,US
5899,SMB,200,6,Tech,US
5900,SMB,326,7,Tech,US
5901,SMB,220,7,Tech,US
5902,SMB,331,3,Tech,US
5903,SMB,171,5,Tech,US
5904,SMB,343,5,Tech,US
5905,SMB,78,6,Tech,US
5906,SMB,498,6,Tech,US
5907,SMB,110,5,Tech,US
5908,SMB,223,3,Tech,US
5909,SMB,327,3,Tech,US
5910,SMB,490,5,Tech,US
5911,SMB,191,6,Tech,US
5912,SMB,193,3,Tech,US
5913,SMB,382,3,Tech,US
5914,SMB,445,5,Tech,US
5915,SMB,407,3,Tech,US
5916,SMB,210,7,Tech,US
5917,SMB,374,3,Tech,US
5918,SMB,161,3,Tech,US
5919,SMB,254,6,Tech,US
5920,SMB,187,4,Tech,US
5921,SMB,90,7,Tech,US
5922,SMB,436,5,Tech,US
5923,SMB,419,6,Tech,US
5924,SMB,467,3,Tech,US
5925,SMB,461,5,Tech,US
5926,SMB,136,7,Tech,US
5927,SMB,446,3,Tech,US
5928,SMB,297,7,Tech,US
5929,SMB,169,5,Tech,US
5930,SMB,110,6,Tech,US
5931,SMB,376,7,Tech,US
5932,SMB,238,6,Tech,US
5933,SMB,451,7,Tech,US
5934,SMB,312,3,Tech,US
5935,SMB,162,6,Tech,US
5936,SMB,174,6,Tech,US
5937,SMB,181,4,Tech,US
5938,SMB,466,3,Tech,US
5939,SMB,246,4,Tech,US
5940,SMB,171,4,Tech,US
5941,SMB,434,6,Tech,US
5942,SMB,88,4,Tech,US
5943,SMB,210,3,Tech,US
5944,SMB,249,6,Tech,US
5945,SMB,65,7,Tech,US
5946,SMB,222,4,Tech,US
5947,SMB,136,4,Tech,US
5948,SMB,111,6,Tech,US
5949,SMB,91,6,Tech,US
5950,SMB,370,4,Tech,US
5951,SMB,378,5,Tech,US
5952,SMB,164,4,Tech,US
5953,SMB,186,4,Tech,US
5954,SMB,228,4,Tech,US
5955,SMB,383,7,Tech,US
5956,SMB,436,4,Tech,US
5957,SMB,291,3,Tech,US
5958,SMB,190,4,Tech,US
5959,SMB,248,7,Tech,US
5960,SMB,196,3,Tech,US
5961,SMB,352,5,Tech,US
5962,SMB,466,7,Tech,US
5963,SMB,216,6,Tech,US
5964,SMB,121,4,Tech,US
5965,SMB,58,3,Tech,US
5966,SMB,307,5,Tech,US
5967,SMB,287,6,Tech,US
5968,SMB,282,4,Tech,US
5969,SMB,270,3,Tech,US
5970,SMB,429,3,Tech,US
5971,SMB,245,6,Tech,US
5972,SMB,436,5,Tech,US
5973,SMB,387,4,Tech,US
5974,SMB,489,6,Tech,US
5975,SMB,497,3,Tech,US
5976,SMB,272,7,Tech,US
5977,SMB,170,3,Tech,US
5978,SMB,460,7,Tech,US
5979,SMB,53,4,Tech,US
5980,SMB,159,5,Tech,US
5981,SMB,86,3,Tech,US
5982,SMB,80,7,Tech,US
5983,SMB,317,5,Tech,US
5984,SMB,393,3,Tech,US
5985,SMB,215,6,Tech,US
5986,SMB,391,4,Tech,US
5987,SMB,68,6,Tech,US
5988,SMB,233,3,Tech,US
5989,SMB,59,6,Tech,US
5990,SMB,397,7,Tech,US
5991,SMB,476,5,Tech,US
5992,SMB,485,3,Tech,US
5993,SMB,324,7,Tech,US
5994,SMB,327,3,Tech,US
5995,SMB,58,3,Tech,US
5996,SMB,332,3,Tech,US
5997,SMB,477,3,Tech,US
5998,SMB,350,4,Tech,US
5999,SMB,174,5,Tech,US
6000,SMB,82,3,Tech,US
6001,SMB,253,3,Tech,US
6002,SMB,488,7,Tech,US
6003,SMB,492,4,Tech,US
6004,SMB,226,4,Tech,US
6005,SMB,370,5,Tech,US
6006,SMB,487,7,Tech,US
6007,SMB,185,5,Tech,US
6008,SMB,74,4,Tech,US
6009,SMB,374,5,Tech,US
6010,SMB,387,4,Tech,US
6011,SMB,422,3,Tech,US
6012,SMB,160,4,Tech,US
6013,SMB,430,3,Tech,US
6014,SMB,280,3,Tech,US
6015,SMB,184,5,Tech,US
6016,SMB,486,3,Tech,US
6017,SMB,209,5,Tech,US
6018,SMB,449,6,Tech,US
6019,SMB,78,6,Tech,US
6020,SMB,194,7,Tech,US
6021,SMB,113,5,Tech,US
6022,SMB,394,7,Tech,US
6023,SMB,377,7,Tech,US
6024,SMB,317,3,Tech,US
6025,SMB,308,5,Tech,US
6026,SMB,82,3,Tech,US
6027,SMB,263,4,Tech,US
6028,SMB,489,6,Tech,US
6029,SMB,442,3,Tech,US
6030,SMB,259,4,Tech,US
6031,SMB,78,5,Tech,US
6032,SMB,149,7,Tech,US
6033,SMB,66,4,Tech,US
6034,SMB,95,5,Tech,US
6035,SMB,246,5,Tech,US
6036,SMB,72,4,Tech,US
6037,SMB,286,7,Tech,US
6038,SMB,456,5,Tech,US
6039,SMB,103,4,Tech,US
6040,SMB,382,3,Tech,US
6041,SMB,147,7,Tech,US
6042,SMB,366,3,Tech,US
6043,SMB,264,6,Tech,US
6044,SMB,98,3,Tech,US
6045,SMB,485,4,Tech,US
6046,SMB,425,4,Tech,US
6047,SMB,294,5,Tech,US
6048,SMB,391,5,Tech,US
6049,SMB,382,5,Tech,US
6050,SMB,242,3,Tech,US
6051,SMB,317,6,Tech,US
6052,SMB,422,7,Tech,US
6053,SMB,144,7,Tech,US
6054,SMB,90,5,Tech,US
6055,SMB,303,7,Tech,US
6056,SMB,118,3,Tech,US
6057,SMB,79,3,Tech,US
6058,SMB,311,3,Tech,US
6059,SMB,452,7,Tech,US
6060,SMB,371,4,Tech,US
6061,SMB,449,7,Tech,US
6062,SMB,256,7,Tech,US
6063,SMB,126,7,Tech,US
6064,SMB,96,5,Tech,US
6065,SMB,259,6,Tech,US
6066,SMB,203,4,Tech,US
6067,SMB,464,3,Tech,US
6068,SMB,206,7,Tech,US
6069,SMB,126,3,Tech,US
6070,SMB,180,5,Tech,US
6071,SMB,277,5,Tech,US
6072,SMB,64,5,Tech,US
6073,SMB,398,4,Tech,US
6074,SMB,380,5,Tech,US
6075,SMB,365,3,Tech,US
6076,SMB,462,4,Tech,US
6077,SMB,269,3,Tech,US
6078,SMB,196,5,Tech,US
6079,SMB,341,5,Tech,US
6080,SMB,192,3,Tech,US
6081,SMB,474,5,Tech,US
6082,SMB,164,7,Tech,US
6083,SMB,139,6,Tech,US
6084,SMB,133,7,Tech,US
6085,SMB,210,7,Tech,US
6086,SMB,127,5,Tech,US
6087,SMB,136,6,Tech,US
6088,SMB,388,6,Tech,US
6089,SMB,260,3,Tech,US
6090,SMB,102,7,Tech,US
6091,SMB,255,6,Tech,US
6092,SMB,351,4,Tech,US
6093,SMB,161,7,Tech,US
6094,SMB,328,5,Tech,US
6095,SMB,119,4,Tech,US
6096,SMB,499,7,Tech,US
6097,SMB,238,7,Tech,US
6098,SMB,484,4,Tech,US
6099,SMB,173,5,Tech,US
6100,SMB,306,7,Tech,US
6101,SMB,499,5,Tech,US
6102,SMB,258,5,Tech,US
6103,SMB,156,6,Tech,US
6104,SMB,313,6,Tech,US
6105,SMB,380,3,Tech,US
6106,SMB,395,4,Tech,US
6107,SMB,385,7,Tech,US
6108,SMB,139,5,Tech,US
6109,SMB,452,6,Tech,US
6110,SMB,121,6,Tech,US
6111,SMB,105,4,Tech,US
6112,SMB,272,5,Tech,US
6113,SMB,337,4,Tech,US
6114,SMB,474,4,Tech,US
6115,SMB,330,6,Tech,US
6116,SMB,238,4,Tech,US
6117,SMB,347,3,Tech,US
6118,SMB,469,3,Tech,US
6119,SMB,125,3,Tech,US
6120,SMB,213,3,Tech,US
6121,SMB,304,6,Tech,US
6122,SMB,343,3,Tech,US
6123,SMB,219,7,Tech,US
6124,SMB,223,3,Tech,US
6125,SMB,494,4,Tech,US
6126,SMB,119,4,Tech,US
6127,SMB,165,7,Tech,US
6128,SMB,168,5,Tech,US
6129,SMB,237,7,Tech,US
6130,SMB,106,3,Tech,US
6131,SMB,483,5,Tech,US
6132,SMB,490,7,Tech,US
6133,SMB,352,7,Tech,US
6134,SMB,71,3,Tech,US
6135,SMB,334,7,Tech,US
6136,SMB,299,5,Tech,US
6137,SMB,251,5,Tech,US
6138,SMB,150,5,Tech,US
6139,SMB,222,7,Tech,US
6140,SMB,187,4,Tech,US
6141,SMB,247,6,Tech,US
6142,SMB,330,6,Tech,US
6143,SMB,365,5,Tech,US
6144,SMB,351,7,Tech,US
6145,SMB,302,7,Tech,US
6146,SMB,306,5,Tech,US
6147,SMB,452,7,Tech,US
6148,SMB,493,3,Tech,US
6149,SMB,309,4,Tech,US
6150,SMB,52,5,Tech,US
6151,SMB,357,3,Tech,US
6152,SMB,276,6,Tech,US
6153,SMB,119,3,Tech,US
6154,SMB,413,3,Tech,US
6155,SMB,193,7,Tech,US
6156,SMB,474,4,Tech,US
6157,SMB,382,6,Tech,US
6158,SMB,374,7,Tech,US
6159,SMB,208,6,Tech,US
6160,SMB,397,4,Tech,US
6161,SMB,93,5,Tech,US
6162,SMB,404,4,Tech,US
6163,SMB,426,3,Tech,US
6164,SMB,420,6,Tech,US
6165,SMB,451,3,Tech,US
6166,SMB,266,7,Tech,US
6167,SMB,108,6,Tech,US
6168,SMB,435,3,Tech,US
6169,SMB,472,7,Tech,US
6170,SMB,284,5,Tech,US
6171,SMB,240,4,Tech,US
6172,SMB,450,4,Tech,US
6173,SMB,216,4,Tech,US
6174,SMB,103,7,Tech,US
6175,SMB,399,6,Tech,US
6176,SMB,84,5,Tech,US
6177,SMB,366,6,Tech,US
6178,SMB,170,6,Tech,US
6179,SMB,74,6,Tech,US
6180,SMB,163,6,Tech,US
6181,SMB,215,7,Tech,US
6182,SMB,240,3,Tech,US
6183,SMB,436,7,Tech,US
6184,SMB,135,3,Tech,US
6185,SMB,431,3,Tech,US
6186,SMB,367,5,Tech,US
6187,SMB,299,7,Tech,US
6188,SMB,212,5,Tech,US
6189,SMB,435,7,Tech,US
6190,SMB,433,5,Tech,US
6191,SMB,487,4,Tech,US
6192,SMB,440,7,Tech,US
6193,SMB,213,3,Tech,US
6194,SMB,347,3,Tech,US
6195,SMB,440,6,Tech,US
6196,SMB,345,5,Tech,US
6197,SMB,284,7,Tech,US
6198,SMB,243,4,Tech,US
6199,SMB,417,7,Tech,US
6200,SMB,281,3,Tech,US
6201,SMB,156,4,Tech,US
6202,SMB,272,4,Tech,US
6203,SMB,430,6,Tech,US
6204,SMB,234,6,Tech,US
6205,SMB,337,6,Tech,US
6206,SMB,251,4,Tech,US
6207,SMB,195,6,Tech,US
6208,SMB,176,3,Tech,US
6209,SMB,184,4,Tech,US
6210,SMB,313,5,Tech,US
6211,SMB,184,3,Tech,US
6212,SMB,345,5,Tech,US
6213,SMB,450,4,Tech,US
6214,SMB,159,7,Tech,US
6215,SMB,419,6,Tech,US
6216,SMB,455,6,Tech,US
6217,SMB,293,4,Tech,US
6218,SMB,444,4,Tech,US
6219,SMB,66,6,Tech,US
6220,SMB,80,7,Tech,US
6221,SMB,468,5,Tech,US
6222,SMB,195,7,Tech,US
6223,SMB,417,3,Tech,US
6224,SMB,460,5,Tech,US
6225,SMB,421,7,Tech,US
6226,SMB,84,6,Tech,US
6227,SMB,408,7,Tech,US
6228,SMB,407,3,Tech,US
6229,SMB,448,7,Tech,US
6230,SMB,357,5,Tech,US
6231,SMB,146,5,Tech,US
6232,SMB,388,7,Tech,US
6233,SMB,176,6,Tech,US
6234,SMB,242,5,Tech,US
6235,SMB,398,3,Tech,US
6236,SMB,264,6,Tech,US
6237,SMB,352,5,Tech,US
6238,SMB,233,5,Tech,US
6239,SMB,244,3,Tech,US
6240,SMB,184,3,Tech,US
6241,SMB,98,3,Tech,US
6242,SMB,462,4,Tech,US
6243,SMB,392,7,Tech,US
6244,SMB,284,7,Tech,US
6245,SMB,293,3,Tech,US
6246,SMB,376,6,Tech,US
6247,SMB,400,6,Tech,US
6248,SMB,424,5,Tech,US
6249,SMB,130,6,Tech,US
6250,SMB,116,3,Tech,US
6251,SMB,419,5,Tech,US
6252,SMB,294,3,Tech,US
6253,SMB,191,6,Tech,US
6254,SMB,246,7,Tech,US
6255,SMB,425,3,Tech,US
6256,SMB,488,5,Tech,US
6257,SMB,176,7,Tech,US
6258,SMB,78,7,Tech,US
6259,SMB,256,4,Tech,US
6260,SMB,231,3,Tech,US
6261,SMB,474,3,Tech,US
6262,SMB,450,3,Tech,US
6263,SMB,489,6,Tech,US
6264,SMB,222,6,Tech,US
6265,SMB,360,5,Tech,US
6266,SMB,206,4,Tech,US
6267,SMB,213,5,Tech,US
6268,SMB,440,4,Tech,US
6269,SMB,416,5,Tech,US
6270,SMB,407,4,Tech,US
6271,SMB,144,6,Tech,US
6272,SMB,376,5,Tech,US
6273,SMB,299,6,Tech,US
6274,SMB,270,6,Tech,US
6275,SMB,472,6,Tech,US
6276,SMB,177,7,Tech,US
6277,SMB,349,7,Tech,US
6278,SMB,104,7,Tech,US
6279,SMB,207,7,Tech,US
6280,SMB,459,5,Tech,US
6281,SMB,203,7,Tech,US
6282,SMB,271,5,Tech,US
6283,SMB,486,5,Tech,US
6284,SMB,300,4,Tech,US
6285,SMB,348,7,Tech,US
6286,SMB,98,3,Tech,US
6287,SMB,378,7,Tech,US
6288,SMB,346,4,Tech,US
6289,SMB,126,7,Tech,US
6290,SMB,270,5,Tech,US
6291,SMB,140,5,Tech,US
6292,SMB,57,6,Tech,US
6293,SMB,369,4,Tech,US
6294,SMB,318,7,Tech,US
6295,SMB,212,7,Tech,US
6296,SMB,487,7,Tech,US
6297,SMB,144,3,Tech,US
6298,SMB,463,7,Tech,US
6299,SMB,253,5,Tech,US
