customer_id,days_active_first_7,days_active_first_30,days_active_first_90,time_to_first_value,logins_first_30,jobs_posted,candidates_viewed,churn_flag
4731,0,0,0,3,0,0,0,yes
4732,0,0,0,2,0,0,0,yes
4733,0,0,0,3,0,0,0,yes
4734,0,0,0,3,0,0,0,yes
4735,0,0,0,4,0,0,0,yes
4736,0,0,0,4,0,0,0,yes
4737,0,0,0,3,0,0,0,yes
4738,0,0,0,2,0,0,0,yes
4739,0,0,0,5,0,0,0,yes
4740,0,0,0,4,0,0,0,yes
4741,0,0,0,3,0,0,0,yes
4742,0,0,0,2,0,0,0,yes
4743,7,16,35,6,11,2,28,no
4744,0,0,0,4,0,0,0,yes
4745,0,0,0,4,0,0,0,yes
4746,0,0,0,3,0,0,0,yes
4747,0,0,0,3,0,0,0,yes
4748,0,0,0,6,0,0,0,yes
4749,4,26,56,2,0,3,27,no
4750,0,0,0,3,0,0,0,yes
4751,0,0,0,1,0,0,0,yes
4752,0,0,0,5,0,0,0,yes
4753,0,0,0,4,0,0,0,yes
4754,0,0,0,3,0,0,0,yes
4755,0,0,0,4,0,0,0,yes
4756,0,0,0,4,0,0,0,yes
4757,0,0,0,2,0,0,0,yes
4758,2,17,82,2,13,3,36,no
4759,5,15,38,2,12,1,12,no
4760,0,0,0,3,0,0,0,yes
4761,0,0,0,2,0,0,0,yes
4762,0,0,0,3,0,0,0,yes
4763,0,0,0,3,0,0,0,yes
4764,0,0,0,4,0,0,0,yes
4765,0,0,0,2,0,0,0,yes
4766,0,0,0,4,0,0,0,yes
4767,0,0,0,2,0,0,0,yes
4768,0,0,0,4,0,0,0,yes
4769,0,0,0,4,0,0,0,yes
4770,0,0,0,3,0,0,0,yes
4771,6,25,81,2,12,1,8,no
4772,0,0,0,4,0,0,0,yes
4773,0,0,0,2,0,0,0,yes
4774,0,0,0,2,0,0,0,yes
4775,0,0,0,3,0,0,0,yes
4776,0,0,0,3,0,0,0,yes
4777,0,0,0,2,0,0,0,yes
4778,7,17,2,4,11,3,36,yes
4779,0,0,0,2,0,0,0,yes
4780,0,0,0,1,0,0,0,yes
4781,6,23,3,1,4,1,9,yes
4782,0,0,0,5,0,0,0,yes
4783,4,16,7,4,8,2,28,yes
4784,0,0,0,4,0,0,0,yes
4785,0,0,0,5,0,0,0,yes
4786,0,0,0,3,0,0,0,yes
4787,0,0,0,3,0,0,0,yes
4788,7,16,43,5,11,1,7,no
4789,0,0,0,3,0,0,0,yes
4790,4,20,80,2,0,2,16,no
4791,0,0,0,4,0,0,0,yes
4792,0,0,0,1,0,0,0,yes
4793,0,0,0,6,0,0,0,yes
4794,0,0,0,2,0,0,0,yes
4795,0,0,0,5,0,0,0,yes
4796,0,0,0,1,0,0,0,yes
4797,0,0,0,2,0,0,0,yes
4798,6,19,63,1,12,2,16,no
4799,0,0,0,4,0,0,0,yes
4800,0,0,0,1,0,0,0,yes
4801,3,7,45,4,11,2,10,no
4802,0,0,0,3,0,0,0,yes
4803,0,0,0,3,0,0,0,yes
4804,0,0,0,3,0,0,0,yes
4805,0,0,0,3,0,0,0,yes
4806,0,0,0,3,0,0,0,yes
4807,0,0,0,5,0,0,0,yes
4808,0,0,0,5,0,0,0,yes
4809,0,0,0,5,0,0,0,yes
4810,0,0,0,4,0,0,0,yes
4811,7,28,31,5,9,2,16,no
4812,0,0,0,2,0,0,0,yes
4813,0,0,0,5,0,0,0,yes
4814,2,19,8,3,1,2,22,yes
4815,0,0,0,4,0,0,0,yes
4816,0,0,0,2,0,0,0,yes
4817,0,0,0,5,0,0,0,yes
4818,0,0,0,2,0,0,0,yes
4819,0,0,0,3,0,0,0,yes
4820,4,22,76,2,8,7,49,no
4821,0,0,0,3,0,0,0,yes
4822,0,0,0,3,0,0,0,yes
4823,0,0,0,3,0,0,0,yes
4824,0,0,0,4,0,0,0,yes
4825,0,0,0,5,0,0,0,yes
4826,0,0,0,3,0,0,0,yes
4827,0,0,0,4,0,0,0,yes
4828,6,18,75,5,5,2,12,no
4829,0,0,0,3,0,0,0,yes
4830,0,0,0,3,0,0,0,yes
4831,0,0,0,1,0,0,0,yes
4832,0,0,0,2,0,0,0,yes
4833,0,0,0,5,0,0,0,yes
4834,0,0,0,3,0,0,0,yes
4835,0,0,0,3,0,0,0,yes
4836,0,0,0,1,0,0,0,yes
4837,0,0,0,2,0,0,0,yes
4838,0,0,0,2,0,0,0,yes
4839,0,0,0,3,0,0,0,yes
4840,7,24,59,3,3,3,24,no
4841,0,0,0,4,0,0,0,yes
4842,0,0,0,4,0,0,0,yes
4843,0,0,0,2,0,0,0,yes
4844,0,0,0,1,0,0,0,yes
4845,0,0,0,2,0,0,0,yes
4846,0,0,0,2,0,0,0,yes
4847,0,0,0,3,0,0,0,yes
4848,0,0,0,3,0,0,0,yes
4849,5,24,50,3,1,0,0,no
4850,6,28,68,2,4,1,12,no
4851,0,0,0,5,0,0,0,yes
4852,0,0,0,5,0,0,0,yes
4853,0,0,0,4,0,0,0,yes
4854,5,21,69,3,3,1,9,no
4855,0,0,0,4,0,0,0,yes
4856,0,0,0,3,0,0,0,yes
4857,0,0,0,5,0,0,0,yes
4858,0,0,0,5,0,0,0,yes
4859,0,0,0,2,0,0,0,yes
4860,0,0,0,3,0,0,0,yes
4861,0,0,0,5,0,0,0,yes
4862,0,0,0,4,0,0,0,yes
4863,0,0,0,4,0,0,0,yes
4864,0,0,0,3,0,0,0,yes
4865,0,0,0,3,0,0,0,yes
4866,0,0,0,4,0,0,0,yes
4867,0,0,0,3,0,0,0,yes
4868,0,0,0,2,0,0,0,yes
4869,0,0,0,3,0,0,0,yes
4870,0,0,0,1,0,0,0,yes
4871,3,28,5,4,13,1,14,yes
4872,0,0,0,2,0,0,0,yes
4873,0,0,0,4,0,0,0,yes
4874,0,0,0,4,0,0,0,yes
4875,0,0,0,4,0,0,0,yes
4876,0,0,0,3,0,0,0,yes
4877,0,0,0,4,0,0,0,yes
4878,0,0,0,5,0,0,0,yes
4879,0,0,0,2,0,0,0,yes
4880,0,0,0,2,0,0,0,yes
4881,0,0,0,3,0,0,0,yes
4882,0,0,0,3,0,0,0,yes
4883,0,0,0,2,0,0,0,yes
4884,0,0,0,2,0,0,0,yes
4885,0,0,0,2,0,0,0,yes
4886,0,0,0,2,0,0,0,yes
4887,0,0,0,5,0,0,0,yes
4888,0,0,0,3,0,0,0,yes
4889,0,0,0,1,0,0,0,yes
4890,0,0,0,4,0,0,0,yes
4891,0,0,0,4,0,0,0,yes
4892,0,0,0,4,0,0,0,yes
4893,0,0,0,2,0,0,0,yes
4894,0,0,0,2,0,0,0,yes
4895,0,0,0,4,0,0,0,yes
4896,0,0,0,5,0,0,0,yes
4897,5,9,89,3,12,6,30,no
4898,6,28,67,3,2,1,14,no
4899,0,0,0,4,0,0,0,yes
4900,0,0,0,3,0,0,0,yes
4901,0,0,0,4,0,0,0,yes
4902,0,0,0,5,0,0,0,yes
4903,0,0,0,3,0,0,0,yes
4904,0,0,0,4,0,0,0,yes
4905,0,0,0,5,0,0,0,yes
4906,0,0,0,3,0,0,0,yes
4907,0,0,0,3,0,0,0,yes
4908,0,0,0,3,0,0,0,yes
4909,0,0,0,2,0,0,0,yes
4910,0,0,0,3,0,0,0,yes
4911,0,0,0,5,0,0,0,yes
4912,0,0,0,2,0,0,0,yes
4913,0,0,0,4,0,0,0,yes
4914,0,0,0,5,0,0,0,yes
4915,3,28,30,3,6,5,60,no
4916,0,0,0,4,0,0,0,yes
4917,5,5,27,3,5,5,45,no
4918,0,0,0,4,0,0,0,yes
4919,0,0,0,3,0,0,0,yes
4920,5,19,72,3,4,4,56,no
4921,0,0,0,4,0,0,0,yes
4922,0,0,0,1,0,0,0,yes
4923,0,0,0,4,0,0,0,yes
4924,0,0,0,3,0,0,0,yes
4925,0,0,0,2,0,0,0,yes
4926,0,0,0,4,0,0,0,yes
4927,0,0,0,2,0,0,0,yes
4928,0,0,0,2,0,0,0,yes
4929,0,0,0,4,0,0,0,yes
4930,0,0,0,5,0,0,0,yes
4931,0,0,0,3,0,0,0,yes
4932,0,0,0,5,0,0,0,yes
4933,0,0,0,3,0,0,0,yes
4934,0,0,0,3,0,0,0,yes
4935,0,0,0,3,0,0,0,yes
4936,2,8,9,3,11,2,10,no
4937,0,0,0,1,0,0,0,yes
4938,6,27,26,2,1,2,10,yes
4939,0,0,0,2,0,0,0,yes
4940,0,0,0,2,0,0,0,yes
4941,0,0,0,3,0,0,0,yes
4942,0,0,0,3,0,0,0,yes
4943,0,0,0,2,0,0,0,yes
4944,0,0,0,5,0,0,0,yes
4945,0,0,0,3,0,0,0,yes
4946,0,0,0,5,0,0,0,yes
4947,0,0,0,4,0,0,0,yes
4948,0,0,0,3,0,0,0,yes
4949,0,0,0,5,0,0,0,yes
4950,0,0,0,3,0,0,0,yes
4951,0,0,0,5,0,0,0,yes
4952,0,0,0,3,0,0,0,yes
4953,0,0,0,4,0,0,0,yes
4954,0,0,0,4,0,0,0,yes
4955,0,0,0,2,0,0,0,yes
4956,0,0,0,5,0,0,0,yes
4957,0,0,0,4,0,0,0,yes
4958,0,0,0,1,0,0,0,yes
4959,0,0,0,4,0,0,0,yes
4960,0,0,0,3,0,0,0,yes
4961,0,0,0,1,0,0,0,yes
4962,0,0,0,4,0,0,0,yes
4963,7,21,44,3,1,0,0,no
4964,0,0,0,3,0,0,0,yes
4965,0,0,0,3,0,0,0,yes
4966,0,0,0,3,0,0,0,yes
4967,0,0,0,4,0,0,0,yes
4968,0,0,0,4,0,0,0,yes
4969,0,0,0,4,0,0,0,yes
4970,0,0,0,3,0,0,0,yes
4971,0,0,0,3,0,0,0,yes
4972,0,0,0,1,0,0,0,yes
4973,0,0,0,3,0,0,0,yes
4974,4,23,67,2,3,3,18,no
4975,0,0,0,5,0,0,0,yes
4976,0,0,0,2,0,0,0,yes
4977,0,0,0,4,0,0,0,yes
4978,0,0,0,5,0,0,0,yes
4979,0,0,0,5,0,0,0,yes
4980,0,0,0,2,0,0,0,yes
4981,4,30,77,2,9,4,20,no
4982,0,0,0,4,0,0,0,yes
4983,0,0,0,4,0,0,0,yes
4984,0,0,0,3,0,0,0,yes
4985,0,0,0,4,0,0,0,yes
4986,0,0,0,1,0,0,0,yes
4987,0,0,0,5,0,0,0,yes
4988,0,0,0,3,0,0,0,yes
4989,0,0,0,3,0,0,0,yes
4990,0,0,0,2,0,0,0,yes
4991,0,0,0,4,0,0,0,yes
4992,7,13,24,1,11,3,30,no
4993,0,0,0,3,0,0,0,yes
4994,0,0,0,3,0,0,0,yes
4995,0,0,0,2,0,0,0,yes
4996,3,24,55,3,10,1,13,no
4997,0,0,0,3,0,0,0,yes
4998,0,0,0,3,0,0,0,yes
4999,0,0,0,2,0,0,0,yes
5000,0,0,0,5,0,0,0,yes
5001,0,0,0,4,0,0,0,yes
5002,0,0,0,3,0,0,0,yes
5003,0,0,0,3,0,0,0,yes
5004,0,0,0,2,0,0,0,yes
5005,0,0,0,1,0,0,0,yes
5006,0,0,0,2,0,0,0,yes
5007,0,0,0,5,0,0,0,yes
5008,0,0,0,4,0,0,0,yes
5009,0,0,0,3,0,0,0,yes
5010,0,0,0,4,0,0,0,yes
5011,0,0,0,2,0,0,0,yes
5012,0,0,0,3,0,0,0,yes
5013,0,0,0,4,0,0,0,yes
5014,7,14,1,4,13,3,27,yes
5015,0,0,0,3,0,0,0,yes
5016,0,0,0,4,0,0,0,yes
5017,0,0,0,5,0,0,0,yes
5018,0,0,0,4,0,0,0,yes
5019,0,0,0,3,0,0,0,yes
5020,4,25,26,3,1,2,24,no
5021,0,0,0,2,0,0,0,yes
5022,0,0,0,1,0,0,0,yes
5023,0,0,0,2,0,0,0,yes
5024,0,0,0,3,0,0,0,yes
5025,2,3,22,1,4,2,12,no
5026,0,0,0,2,0,0,0,yes
5027,0,0,0,1,0,0,0,yes
5028,0,0,0,2,0,0,0,yes
5029,0,0,0,2,0,0,0,yes
5030,6,12,28,4,12,5,35,no
5031,0,0,0,3,0,0,0,yes
5032,7,7,35,6,11,1,10,no
5033,0,0,0,3,0,0,0,yes
5034,0,0,0,3,0,0,0,yes
5035,0,0,0,3,0,0,0,yes
5036,0,0,0,5,0,0,0,yes
5037,0,0,0,2,0,0,0,yes
5038,0,0,0,2,0,0,0,yes
5039,0,0,0,2,0,0,0,yes
5040,0,0,0,3,0,0,0,yes
5041,0,0,0,5,0,0,0,yes
5042,0,0,0,1,0,0,0,yes
5043,0,0,0,3,0,0,0,yes
5044,0,0,0,2,0,0,0,yes
5045,4,25,0,5,13,4,20,yes
5046,0,0,0,3,0,0,0,yes
5047,0,0,0,3,0,0,0,yes
5048,0,0,0,5,0,0,0,yes
5049,0,0,0,3,0,0,0,yes
5050,0,0,0,2,0,0,0,yes
5051,0,0,0,4,0,0,0,yes
5052,0,0,0,2,0,0,0,yes
5053,0,0,0,5,0,0,0,yes
5054,0,0,0,4,0,0,0,yes
5055,5,9,90,1,8,4,48,no
5056,0,0,0,4,0,0,0,yes
5057,0,0,0,4,0,0,0,yes
5058,0,0,0,4,0,0,0,yes
5059,0,0,0,3,0,0,0,yes
5060,0,0,0,4,0,0,0,yes
5061,0,0,0,3,0,0,0,yes
5062,0,0,0,2,0,0,0,yes
5063,0,0,0,3,0,0,0,yes
5064,0,0,0,4,0,0,0,yes
5065,0,0,0,4,0,0,0,yes
5066,0,0,0,3,0,0,0,yes
5067,0,0,0,4,0,0,0,yes
5068,0,0,0,2,0,0,0,yes
5069,5,16,33,5,6,5,65,no
5070,0,0,0,1,0,0,0,yes
5071,5,24,27,4,3,1,5,no
5072,0,0,0,3,0,0,0,yes
5073,0,0,0,4,0,0,0,yes
5074,0,0,0,1,0,0,0,yes
5075,0,0,0,2,0,0,0,yes
5076,0,0,0,2,0,0,0,yes
5077,0,0,0,2,0,0,0,yes
5078,5,27,53,5,4,1,14,no
5079,0,0,0,2,0,0,0,yes
5080,0,0,0,1,0,0,0,yes
5081,0,0,0,4,0,0,0,yes
5082,4,23,29,4,4,3,30,no
5083,5,15,84,1,0,3,21,no
5084,0,0,0,4,0,0,0,yes
5085,0,0,0,4,0,0,0,yes
5086,0,0,0,3,0,0,0,yes
5087,0,0,0,2,0,0,0,yes
5088,0,0,0,3,0,0,0,yes
5089,0,0,0,2,0,0,0,yes
5090,0,0,0,5,0,0,0,yes
5091,4,18,18,3,11,3,24,no
5092,0,0,0,3,0,0,0,yes
5093,0,0,0,5,0,0,0,yes
5094,0,0,0,2,0,0,0,yes
5095,0,0,0,4,0,0,0,yes
5096,0,0,0,3,0,0,0,yes
5097,6,16,61,6,4,2,22,no
5098,7,11,40,3,14,0,0,no
5099,0,0,0,3,0,0,0,yes
5100,0,0,0,2,0,0,0,yes
5101,0,0,0,3,0,0,0,yes
5102,0,0,0,4,0,0,0,yes
5103,0,0,0,4,0,0,0,yes
5104,4,28,58,5,8,1,6,no
5105,0,0,0,1,0,0,0,yes
5106,0,0,0,4,0,0,0,yes
5107,0,0,0,4,0,0,0,yes
5108,0,0,0,4,0,0,0,yes
5109,7,10,4,4,11,1,13,yes
5110,0,0,0,4,0,0,0,yes
5111,0,0,0,4,0,0,0,yes
5112,0,0,0,2,0,0,0,yes
5113,0,0,0,3,0,0,0,yes
5114,0,0,0,3,0,0,0,yes
5115,0,0,0,1,0,0,0,yes
5116,0,0,0,3,0,0,0,yes
5117,0,0,0,1,0,0,0,yes
5118,0,0,0,5,0,0,0,yes
5119,0,0,0,5,0,0,0,yes
5120,0,0,0,4,0,0,0,yes
5121,0,0,0,2,0,0,0,yes
5122,0,0,0,3,0,0,0,yes
5123,0,0,0,3,0,0,0,yes
5124,0,0,0,5,0,0,0,yes
5125,0,0,0,4,0,0,0,yes
5126,0,0,0,2,0,0,0,yes
5127,0,0,0,3,0,0,0,yes
5128,0,0,0,3,0,0,0,yes
5129,0,0,0,3,0,0,0,yes
5130,0,0,0,2,0,0,0,yes
5131,6,16,6,4,2,0,0,yes
5132,0,0,0,4,0,0,0,yes
5133,0,0,0,4,0,0,0,yes
5134,7,10,56,5,10,1,7,no
5135,0,0,0,4,0,0,0,yes
5136,0,0,0,5,0,0,0,yes
5137,0,0,0,4,0,0,0,yes
5138,0,0,0,3,0,0,0,yes
5139,0,0,0,1,0,0,0,yes
5140,0,0,0,4,0,0,0,yes
5141,0,0,0,4,0,0,0,yes
5142,0,0,0,4,0,0,0,yes
5143,5,24,29,1,7,0,0,no
5144,0,0,0,4,0,0,0,yes
5145,0,0,0,2,0,0,0,yes
5146,0,0,0,1,0,0,0,yes
5147,0,0,0,1,0,0,0,yes
5148,0,0,0,3,0,0,0,yes
5149,0,0,0,2,0,0,0,yes
5150,0,0,0,3,0,0,0,yes
5151,0,0,0,4,0,0,0,yes
5152,0,0,0,3,0,0,0,yes
5153,0,0,0,3,0,0,0,yes
5154,0,0,0,2,0,0,0,yes
5155,6,8,44,4,12,1,7,no
5156,0,0,0,5,0,0,0,yes
5157,0,0,0,3,0,0,0,yes
5158,0,0,0,1,0,0,0,yes
5159,0,0,0,4,0,0,0,yes
5160,0,0,0,4,0,0,0,yes
5161,0,0,0,3,0,0,0,yes
5162,0,0,0,3,0,0,0,yes
5163,7,25,73,3,0,3,21,no
5164,0,0,0,5,0,0,0,yes
5165,0,0,0,2,0,0,0,yes
5166,0,0,0,3,0,0,0,yes
5167,0,0,0,1,0,0,0,yes
5168,0,0,0,2,0,0,0,yes
5169,4,19,47,3,3,1,11,no
5170,4,10,8,4,5,4,40,yes
5171,6,14,15,5,13,1,9,no
5172,0,0,0,4,0,0,0,yes
5173,0,0,0,3,0,0,0,yes
5174,0,0,0,2,0,0,0,yes
5175,0,0,0,2,0,0,0,yes
5176,0,0,0,4,0,0,0,yes
5177,0,0,0,3,0,0,0,yes
5178,0,0,0,2,0,0,0,yes
5179,0,0,0,1,0,0,0,yes
5180,0,0,0,2,0,0,0,yes
5181,0,0,0,2,0,0,0,yes
5182,0,0,0,2,0,0,0,yes
5183,0,0,0,2,0,0,0,yes
5184,4,22,31,5,9,2,20,no
5185,0,0,0,1,0,0,0,yes
5186,0,0,0,3,0,0,0,yes
5187,0,0,0,4,0,0,0,yes
5188,0,0,0,3,0,0,0,yes
5189,0,0,0,4,0,0,0,yes
5190,0,0,0,4,0,0,0,yes
5191,0,0,0,3,0,0,0,yes
5192,0,0,0,3,0,0,0,yes
5193,6,21,85,6,12,1,13,no
5194,0,0,0,4,0,0,0,yes
5195,5,28,90,4,1,3,30,no
5196,0,0,0,1,0,0,0,yes
5197,0,0,0,3,0,0,0,yes
5198,0,0,0,4,0,0,0,yes
5199,0,0,0,2,0,0,0,yes
5200,0,0,0,5,0,0,0,yes
5201,0,0,0,2,0,0,0,yes
5202,0,0,0,2,0,0,0,yes
5203,0,0,0,4,0,0,0,yes
5204,0,0,0,3,0,0,0,yes
5205,0,0,0,4,0,0,0,yes
5206,0,0,0,4,0,0,0,yes
5207,0,0,0,3,0,0,0,yes
5208,0,0,0,5,0,0,0,yes
5209,6,14,78,4,10,3,36,no
5210,0,0,0,2,0,0,0,yes
5211,0,0,0,4,0,0,0,yes
5212,0,0,0,2,0,0,0,yes
5213,0,0,0,3,0,0,0,yes
5214,0,0,0,4,0,0,0,yes
5215,0,0,0,4,0,0,0,yes
5216,0,0,0,5,0,0,0,yes
5217,0,0,0,3,0,0,0,yes
5218,0,0,0,2,0,0,0,yes
5219,0,0,0,3,0,0,0,yes
5220,0,0,0,1,0,0,0,yes
5221,6,28,28,3,14,4,24,no
5222,0,0,0,3,0,0,0,yes
5223,0,0,0,4,0,0,0,yes
5224,0,0,0,5,0,0,0,yes
5225,0,0,0,2,0,0,0,yes
5226,0,0,0,4,0,0,0,yes
5227,0,0,0,2,0,0,0,yes
5228,0,0,0,5,0,0,0,yes
5229,0,0,0,3,0,0,0,yes
5230,0,0,0,3,0,0,0,yes
5231,0,0,0,4,0,0,0,yes
5232,0,0,0,4,0,0,0,yes
5233,0,0,0,3,0,0,0,yes
5234,4,23,41,4,3,2,28,no
5235,0,0,0,4,0,0,0,yes
5236,0,0,0,2,0,0,0,yes
5237,0,0,0,3,0,0,0,yes
5238,0,0,0,2,0,0,0,yes
5239,0,0,0,4,0,0,0,yes
5240,6,30,69,4,2,3,27,no
5241,0,0,0,3,0,0,0,yes
5242,7,19,21,1,5,0,0,no
5243,7,22,77,2,2,2,22,no
5244,0,0,0,4,0,0,0,yes
5245,0,0,0,4,0,0,0,yes
5246,3,17,13,4,4,4,32,yes
5247,3,9,85,3,2,3,33,no
5248,0,0,0,5,0,0,0,yes
5249,0,0,0,5,0,0,0,yes
5250,0,0,0,2,0,0,0,yes
5251,0,0,0,7,0,0,0,yes
5252,0,0,0,3,0,0,0,yes
5253,0,0,0,5,0,0,0,yes
5254,4,4,53,3,11,0,0,no
5255,0,0,0,4,0,0,0,yes
5256,0,0,0,2,0,0,0,yes
5257,6,15,38,3,2,1,12,no
5258,0,0,0,4,0,0,0,yes
5259,0,0,0,5,0,0,0,yes
5260,0,0,0,3,0,0,0,yes
5261,5,22,1,1,12,5,50,yes
5262,0,0,0,4,0,0,0,yes
5263,5,26,51,3,0,3,42,no
5264,0,0,0,3,0,0,0,yes
5265,5,23,7,5,1,2,14,yes
5266,0,0,0,2,0,0,0,yes
5267,0,0,0,2,0,0,0,yes
5268,0,0,0,3,0,0,0,yes
5269,0,0,0,5,0,0,0,yes
5270,0,0,0,1,0,0,0,yes
5271,0,0,0,2,0,0,0,yes
5272,0,0,0,6,0,0,0,yes
5273,0,0,0,5,0,0,0,yes
5274,0,0,0,4,0,0,0,yes
5275,0,0,0,1,0,0,0,yes
5276,0,0,0,4,0,0,0,yes
5277,0,0,0,4,0,0,0,yes
5278,0,0,0,3,0,0,0,yes
5279,0,0,0,3,0,0,0,yes
5280,0,0,0,4,0,0,0,yes
5281,0,0,0,2,0,0,0,yes
5282,0,0,0,2,0,0,0,yes
5283,0,0,0,1,0,0,0,yes
5284,6,20,54,4,13,3,27,no
5285,0,0,0,3,0,0,0,yes
5286,0,0,0,3,0,0,0,yes
5287,0,0,0,3,0,0,0,yes
5288,5,26,66,4,13,3,18,no
5289,0,0,0,2,0,0,0,yes
5290,0,0,0,5,0,0,0,yes
5291,0,0,0,3,0,0,0,yes
5292,0,0,0,2,0,0,0,yes
5293,0,0,0,5,0,0,0,yes
5294,0,0,0,4,0,0,0,yes
5295,0,0,0,2,0,0,0,yes
5296,0,0,0,4,0,0,0,yes
5297,0,0,0,3,0,0,0,yes
5298,0,0,0,3,0,0,0,yes
5299,0,0,0,4,0,0,0,yes
5300,0,0,0,3,0,0,0,yes
5301,0,0,0,4,0,0,0,yes
5302,0,0,0,4,0,0,0,yes
5303,0,0,0,4,0,0,0,yes
5304,5,28,52,2,5,3,42,no
5305,0,0,0,4,0,0,0,yes
5306,0,0,0,4,0,0,0,yes
5307,0,0,0,4,0,0,0,yes
5308,0,0,0,4,0,0,0,yes
5309,0,0,0,2,0,0,0,yes
5310,0,0,0,2,0,0,0,yes
5311,0,0,0,4,0,0,0,yes
5312,0,0,0,4,0,0,0,yes
5313,0,0,0,4,0,0,0,yes
5314,7,9,85,2,0,3,18,no
5315,0,0,0,5,0,0,0,yes
5316,0,0,0,3,0,0,0,yes
5317,0,0,0,3,0,0,0,yes
5318,6,16,85,3,11,2,18,no
5319,0,0,0,1,0,0,0,yes
5320,0,0,0,3,0,0,0,yes
5321,0,0,0,2,0,0,0,yes
5322,0,0,0,5,0,0,0,yes
5323,0,0,0,4,0,0,0,yes
5324,0,0,0,3,0,0,0,yes
5325,0,0,0,1,0,0,0,yes
5326,0,0,0,3,0,0,0,yes
5327,0,0,0,4,0,0,0,yes
5328,0,0,0,3,0,0,0,yes
5329,0,0,0,3,0,0,0,yes
5330,0,0,0,4,0,0,0,yes
5331,0,0,0,4,0,0,0,yes
5332,0,0,0,3,0,0,0,yes
5333,0,0,0,5,0,0,0,yes
5334,0,0,0,3,0,0,0,yes
5335,0,0,0,3,0,0,0,yes
5336,0,0,0,3,0,0,0,yes
5337,0,0,0,3,0,0,0,yes
5338,0,0,0,4,0,0,0,yes
5339,0,0,0,4,0,0,0,yes
5340,0,0,0,4,0,0,0,yes
5341,0,0,0,4,0,0,0,yes
5342,0,0,0,3,0,0,0,yes
5343,0,0,0,3,0,0,0,yes
5344,0,0,0,6,0,0,0,yes
5345,0,0,0,3,0,0,0,yes
5346,0,0,0,3,0,0,0,yes
5347,0,0,0,2,0,0,0,yes
5348,0,0,0,3,0,0,0,yes
5349,0,0,0,5,0,0,0,yes
5350,0,0,0,4,0,0,0,yes
5351,0,0,0,3,0,0,0,yes
5352,0,0,0,3,0,0,0,yes
5353,0,0,0,4,0,0,0,yes
5354,0,0,0,1,0,0,0,yes
5355,0,0,0,2,0,0,0,yes
5356,0,0,0,4,0,0,0,yes
5357,0,0,0,2,0,0,0,yes
5358,0,0,0,2,0,0,0,yes
5359,0,0,0,5,0,0,0,yes
5360,0,0,0,2,0,0,0,yes
5361,0,0,0,1,0,0,0,yes
5362,0,0,0,3,0,0,0,yes
5363,0,0,0,5,0,0,0,yes
5364,0,0,0,5,0,0,0,yes
5365,0,0,0,1,0,0,0,yes
5366,0,0,0,5,0,0,0,yes
5367,0,0,0,3,0,0,0,yes
5368,0,0,0,3,0,0,0,yes
5369,0,0,0,3,0,0,0,yes
5370,6,12,45,4,1,1,13,no
5371,0,0,0,2,0,0,0,yes
5372,5,8,77,4,7,3,42,no
5373,0,0,0,1,0,0,0,yes
5374,0,0,0,4,0,0,0,yes
5375,0,0,0,1,0,0,0,yes
5376,0,0,0,5,0,0,0,yes
5377,5,17,68,5,1,2,20,no
5378,0,0,0,5,0,0,0,yes
5379,0,0,0,5,0,0,0,yes
5380,0,0,0,4,0,0,0,yes
5381,0,0,0,4,0,0,0,yes
5382,0,0,0,3,0,0,0,yes
5383,0,0,0,5,0,0,0,yes
5384,0,0,0,1,0,0,0,yes
5385,0,0,0,3,0,0,0,yes
5386,0,0,0,3,0,0,0,yes
5387,0,0,0,2,0,0,0,yes
5388,0,0,0,3,0,0,0,yes
5389,0,0,0,4,0,0,0,yes
5390,6,16,9,3,7,1,6,yes
5391,0,0,0,4,0,0,0,yes
5392,0,0,0,3,0,0,0,yes
5393,0,0,0,4,0,0,0,yes
5394,0,0,0,3,0,0,0,yes
5395,7,26,70,6,2,2,16,no
5396,0,0,0,2,0,0,0,yes
5397,0,0,0,3,0,0,0,yes
5398,0,0,0,4,0,0,0,yes
5399,2,6,28,3,6,0,0,no
5400,4,25,55,4,12,3,18,no
5401,0,0,0,4,0,0,0,yes
5402,0,0,0,1,0,0,0,yes
5403,0,0,0,3,0,0,0,yes
5404,0,0,0,3,0,0,0,yes
5405,0,0,0,3,0,0,0,yes
5406,0,0,0,5,0,0,0,yes
5407,0,0,0,3,0,0,0,yes
5408,6,27,37,3,13,2,18,no
5409,0,0,0,4,0,0,0,yes
5410,0,0,0,1,0,0,0,yes
5411,0,0,0,2,0,0,0,yes
5412,0,0,0,3,0,0,0,yes
5413,0,0,0,5,0,0,0,yes
5414,2,30,74,3,1,1,10,no
5415,0,0,0,1,0,0,0,yes
5416,0,0,0,4,0,0,0,yes
5417,0,0,0,2,0,0,0,yes
5418,0,0,0,3,0,0,0,yes
5419,0,0,0,4,0,0,0,yes
5420,0,0,0,3,0,0,0,yes
5421,0,0,0,3,0,0,0,yes
5422,0,0,0,2,0,0,0,yes
5423,0,0,0,3,0,0,0,yes
5424,0,0,0,4,0,0,0,yes
5425,7,26,32,2,3,4,40,no
5426,0,0,0,5,0,0,0,yes
5427,0,0,0,3,0,0,0,yes
5428,0,0,0,4,0,0,0,yes
5429,0,0,0,3,0,0,0,yes
5430,0,0,0,3,0,0,0,yes
